{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 16, 'min': 48, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 19, 'dayOfWeek': 0, 'hour': 17, 'min': 50, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 19, 'dayOfWeek': 0, 'hour': 18, 'min': 57, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 19, 'dayOfWeek': 0, 'hour': 19, 'min': 54, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 19, 'dayOfWeek': 0, 'hour': 20, 'min': 31, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 19, 'dayOfWeek': 0, 'hour': 21, 'min': 36, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 19, 'dayOfWeek': 0, 'hour': 22, 'min': 8, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 9, 'min': 7, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 10, 'min': 16, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 11, 'min': 46, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 12, 'min': 33, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 14, 'min': 2, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 15, 'min': 22, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 16, 'min': 25, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 17, 'min': 35, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 18, 'min': 14, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 18, 'min': 51, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 19, 'min': 37, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 21, 'min': 2, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 22, 'min': 7, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 20, 'dayOfWeek': 1, 'hour': 22, 'min': 34, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 9, 'min': 29, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 9, 'min': 51, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 11, 'min': 3, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 11, 'min': 58, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 12, 'min': 27, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 12, 'min': 49, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 13, 'min': 41, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 14, 'min': 44, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 16, 'min': 6, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 16, 'min': 47, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 17, 'min': 34, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 18, 'min': 20, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 19, 'min': 23, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 19, 'min': 44, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 20, 'min': 42, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 21, 'min': 8, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 22, 'min': 6, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 21, 'dayOfWeek': 2, 'hour': 22, 'min': 40, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 8, 'min': 56, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 9, 'min': 47, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 10, 'min': 31, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 11, 'min': 19, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 12, 'min': 28, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 13, 'min': 37, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 13, 'min': 59, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 14, 'min': 43, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 15, 'min': 48, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 17, 'min': 15, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 17, 'min': 35, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 18, 'min': 47, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 19, 'min': 33, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 20, 'min': 5, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 21, 'min': 3, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 21, 'min': 41, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 22, 'dayOfWeek': 3, 'hour': 22, 'min': 20, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 9, 'min': 29, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 10, 'min': 25, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 11, 'min': 15, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 11, 'min': 49, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 12, 'min': 20, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 13, 'min': 4, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 14, 'min': 30, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 15, 'min': 17, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 16, 'min': 36, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 18, 'min': 4, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 18, 'min': 44, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 19, 'min': 51, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 20, 'min': 57, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 23, 'dayOfWeek': 4, 'hour': 22, 'min': 1, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 24, 'dayOfWeek': 5, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 24, 'dayOfWeek': 5, 'hour': 9, 'min': 5, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 24, 'dayOfWeek': 5, 'hour': 10, 'min': 15, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 24, 'dayOfWeek': 5, 'hour': 11, 'min': 31, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 24, 'dayOfWeek': 5, 'hour': 12, 'min': 34, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 24, 'dayOfWeek': 5, 'hour': 13, 'min': 41, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 24, 'dayOfWeek': 5, 'hour': 14, 'min': 48, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 24, 'dayOfWeek': 5, 'hour': 15, 'min': 32, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 24, 'dayOfWeek': 5, 'hour': 16, 'min': 18, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 24, 'dayOfWeek': 5, 'hour': 17, 'min': 33, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 25, 'dayOfWeek': 6, 'hour': 10, 'min': 30, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 25, 'dayOfWeek': 6, 'hour': 11, 'min': 54, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 25, 'dayOfWeek': 6, 'hour': 13, 'min': 11, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 25, 'dayOfWeek': 6, 'hour': 13, 'min': 45, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 25, 'dayOfWeek': 6, 'hour': 14, 'min': 27, 'available': 1}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 25, 'dayOfWeek': 6, 'hour': 15, 'min': 38, 'available': 0}
{'seatNo': 74, 'year': 2020, 'month': 1, 'day': 25, 'dayOfWeek': 6, 'hour': 16, 'min': 47, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 8, 'min': 58, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 10, 'min': 20, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 11, 'min': 14, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 12, 'min': 43, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 13, 'min': 31, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 14, 'min': 40, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 15, 'min': 39, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 16, 'min': 15, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 16, 'min': 51, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 17, 'min': 20, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 17, 'min': 45, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 18, 'min': 51, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 19, 'min': 55, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 20, 'min': 31, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 1, 'dayOfWeek': 3, 'hour': 21, 'min': 24, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 8, 'min': 38, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 9, 'min': 13, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 9, 'min': 34, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 10, 'min': 20, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 11, 'min': 38, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 12, 'min': 12, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 13, 'min': 37, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 14, 'min': 13, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 15, 'min': 43, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 16, 'min': 39, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 17, 'min': 44, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 18, 'min': 16, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 18, 'min': 36, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 19, 'min': 7, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 20, 'min': 1, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 20, 'min': 45, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 2, 'dayOfWeek': 4, 'hour': 21, 'min': 42, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 9, 'min': 22, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 9, 'min': 56, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 11, 'min': 0, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 12, 'min': 4, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 12, 'min': 53, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 13, 'min': 23, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 14, 'min': 36, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 15, 'min': 4, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 16, 'min': 17, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 16, 'min': 37, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 3, 'dayOfWeek': 5, 'hour': 17, 'min': 30, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 10, 'min': 30, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 11, 'min': 49, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 12, 'min': 27, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 12, 'min': 59, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 14, 'min': 4, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 14, 'min': 24, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 15, 'min': 19, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 16, 'min': 14, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 17, 'min': 17, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 4, 'dayOfWeek': 6, 'hour': 17, 'min': 42, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 12, 'min': 0, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 12, 'min': 40, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 13, 'min': 59, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 14, 'min': 57, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 15, 'min': 32, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 16, 'min': 26, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 16, 'min': 49, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 17, 'min': 36, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 18, 'min': 14, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 19, 'min': 41, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 20, 'min': 51, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 5, 'dayOfWeek': 0, 'hour': 21, 'min': 53, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 9, 'min': 23, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 10, 'min': 33, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 11, 'min': 33, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 11, 'min': 58, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 12, 'min': 38, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 14, 'min': 8, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 14, 'min': 53, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 15, 'min': 16, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 16, 'min': 40, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 17, 'min': 22, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 18, 'min': 19, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 19, 'min': 1, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 20, 'min': 30, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 21, 'min': 9, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 6, 'dayOfWeek': 1, 'hour': 22, 'min': 19, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 8, 'min': 32, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 9, 'min': 16, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 10, 'min': 26, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 10, 'min': 57, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 11, 'min': 38, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 12, 'min': 33, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 13, 'min': 23, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 14, 'min': 2, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 14, 'min': 48, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 15, 'min': 44, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 16, 'min': 8, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 17, 'min': 27, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 17, 'min': 47, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 18, 'min': 29, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 19, 'min': 24, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 20, 'min': 37, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 7, 'dayOfWeek': 2, 'hour': 21, 'min': 35, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 8, 'min': 0, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 8, 'min': 27, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 9, 'min': 22, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 10, 'min': 48, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 11, 'min': 25, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 11, 'min': 56, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 13, 'min': 20, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 13, 'min': 56, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 14, 'min': 48, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 16, 'min': 4, 'available': 0}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 17, 'min': 12, 'available': 1}
{'seatNo': 75, 'year': 2020, 'month': 1, 'day': 8, 'dayOfWeek': 3, 'hour': 18, 'min': 0, 'available': 0}
